"","src_subject_id","eventname","reshist_addr1_adi_wsum","reshist_addr1_adi_perc"
"1308","NDAR_INV3YW0VL2A","baseline_year_1_arm_1",99.13532,34
"1309","NDAR_INV3YXD8CTZ","baseline_year_1_arm_1",96.71633,30
"1310","NDAR_INV40LJLRZD","baseline_year_1_arm_1",80.22924,13
"1311","NDAR_INV40T7TX7X","baseline_year_1_arm_1",41.691612,3
"1312","NDAR_INV42EDG566","baseline_year_1_arm_1",79.02337,13
"1313","NDAR_INV42ELB372","baseline_year_1_arm_1",104.27802,45
"1314","NDAR_INV42J1GB3Y","baseline_year_1_arm_1",80.57417,14
"1315","NDAR_INV46BR319Y","baseline_year_1_arm_1",91.3057,23
"1316","NDAR_INV46KRVLWU","baseline_year_1_arm_1",94.744934,28
"1317","NDAR_INV3YXV3Y6W","baseline_year_1_arm_1",87.32617,19
"1318","NDAR_INV40TJWHRT","baseline_year_1_arm_1",106.12265,51
"1319","NDAR_INV40UDB664","baseline_year_1_arm_1",107.45206,55
"1320","NDAR_INV42N70P8A","baseline_year_1_arm_1",54.626785,5
"1321","NDAR_INV42PR9CWM","baseline_year_1_arm_1",111.866196,70
"1322","NDAR_INV474A4X05","baseline_year_1_arm_1",99.090935,34
"1323","NDAR_INV476NCATP","baseline_year_1_arm_1",80.58763,14
"1324","NDAR_INV3YYCAC9G","baseline_year_1_arm_1",95.1837,28
"1325","NDAR_INV3Z0RW5RE","baseline_year_1_arm_1",91.285614,23
"1326","NDAR_INV40UHKD3Y","baseline_year_1_arm_1",102.625175,41
"1327","NDAR_INV439CWGCM","baseline_year_1_arm_1",77.27218,12
"1328","NDAR_INV43AFH5U4","baseline_year_1_arm_1",71.72526,9
"1329","NDAR_INV47H9F62N","baseline_year_1_arm_1",109.301315,61
"1330","NDAR_INV47N6G712","baseline_year_1_arm_1",NA,NA
"1331","NDAR_INV3Z4FM98K","baseline_year_1_arm_1",95.58642,29
"1332","NDAR_INV3Z5E0931","baseline_year_1_arm_1",99.750916,35
"1333","NDAR_INV40YFT2B2","baseline_year_1_arm_1",120.45026,98
"1334","NDAR_INV415JRYRK","baseline_year_1_arm_1",99.82108,36
"1335","NDAR_INV43M1L7PL","baseline_year_1_arm_1",117.46704,91
"1336","NDAR_INV46P89PTE","baseline_year_1_arm_1",101.63971,39
"1337","NDAR_INV46TPVKEN","baseline_year_1_arm_1",89.45246,21
"1338","NDAR_INV3Z6H5XU0","baseline_year_1_arm_1",101.524475,39
"1339","NDAR_INV3Z6H844T","baseline_year_1_arm_1",107.73973,55
"1340","NDAR_INV415U67R2","baseline_year_1_arm_1",71.75016,9
"1341","NDAR_INV41964BN4","baseline_year_1_arm_1",101.65246,39
"1342","NDAR_INV43P39GXX","baseline_year_1_arm_1",87.50424,19
"1343","NDAR_INV43TD8G0E","baseline_year_1_arm_1",90.08286,22
"1344","NDAR_INV47DGFAAJ","baseline_year_1_arm_1",81.94707,15
"1345","NDAR_INV47FFMT85","baseline_year_1_arm_1",72.97191,10
"1346","NDAR_INV3ZC3XKET","baseline_year_1_arm_1",106.28651,51
"1347","NDAR_INV3ZCVTCG4","baseline_year_1_arm_1",94.27392,27
"1348","NDAR_INV41A6MY1V","baseline_year_1_arm_1",109.662125,62
"1349","NDAR_INV41E41YFZ","baseline_year_1_arm_1",76.98642,11
"1350","NDAR_INV43VJ1LGA","baseline_year_1_arm_1",69.0181,8
"1351","NDAR_INV43VWMCUC","baseline_year_1_arm_1",81.81171,14
"1352","NDAR_INV43YWL3H0","baseline_year_1_arm_1",109.65033,62
"1353","NDAR_INV47RJB7Z0","baseline_year_1_arm_1",112.88892,74
"1354","NDAR_INV47W6DHJC","baseline_year_1_arm_1",107.041,53
"1355","NDAR_INV3ZFZ1WPD","baseline_year_1_arm_1",113.09981,75
"1356","NDAR_INV3ZHEYRWE","baseline_year_1_arm_1",95.483215,29
"1357","NDAR_INV3ZHPLD0X","baseline_year_1_arm_1",101.104256,38
"1358","NDAR_INV41KABJ1Z","baseline_year_1_arm_1",106.48086,52
"1359","NDAR_INV41L5KPJC","baseline_year_1_arm_1",77.23854,12
"1360","NDAR_INV4422DGC4","baseline_year_1_arm_1",106.305725,51
"1361","NDAR_INV449WT7FF","baseline_year_1_arm_1",113.429665,76
"1362","NDAR_INV46VFKP3F","baseline_year_1_arm_1",74.553894,10
"1363","NDAR_INV46X37HLX","baseline_year_1_arm_1",87.42378,19
"1364","NDAR_INV3ZM8HRKP","baseline_year_1_arm_1",74.08098,10
"1365","NDAR_INV3ZPCUAK0","baseline_year_1_arm_1",109.295746,61
"1366","NDAR_INV41RVJVER","baseline_year_1_arm_1",110.593216,65
"1367","NDAR_INV41TZ179J","baseline_year_1_arm_1",81.15661,14
"1368","NDAR_INV44A0LV53","baseline_year_1_arm_1",64.6991,7
"1369","NDAR_INV3XRWEG62","baseline_year_1_arm_1",83.504555,16
"1370","NDAR_INV3XVWEYUY","baseline_year_1_arm_1",114.72804,81
"1371","NDAR_INV3ZPDZ9KU","baseline_year_1_arm_1",117.151375,90
"1372","NDAR_INV3ZRVGHVN","baseline_year_1_arm_1",83.70274,16
"1373","NDAR_INV3ZRYG6UB","baseline_year_1_arm_1",84.473114,17
"1374","NDAR_INV41ZBCH48","baseline_year_1_arm_1",92.84774,25
"1375","NDAR_INV4206Z9NR","baseline_year_1_arm_1",124.15022,100
"1376","NDAR_INV44AD8TE0","baseline_year_1_arm_1",96.51528,30
"1377","NDAR_INV44AXV5FM","baseline_year_1_arm_1",100.44112,37
"1378","NDAR_INV44FW419F","baseline_year_1_arm_1",107.29991,54
"1379","NDAR_INV3XW4NJJV","baseline_year_1_arm_1",75.55134,11
"1380","NDAR_INV3XXL6HLE","baseline_year_1_arm_1",119.63254,96
"1381","NDAR_INV3ZT6V44L","baseline_year_1_arm_1",15.633145,1
"1382","NDAR_INV3ZUH1ZHD","baseline_year_1_arm_1",43.03162,3
"1383","NDAR_INV4208ZTJH","baseline_year_1_arm_1",121.80969,99
"1384","NDAR_INV420P2HTM","baseline_year_1_arm_1",96.75002,30
"1385","NDAR_INV44VXW7YA","baseline_year_1_arm_1",92.13763,24
"1386","NDAR_INV3XZ29M5N","baseline_year_1_arm_1",85.28101,17
"1387","NDAR_INV3XZKYEVA","baseline_year_1_arm_1",NA,NA
"1388","NDAR_INV3ZX15022","baseline_year_1_arm_1",118.89442,95
"1389","NDAR_INV3ZXWNWZK","baseline_year_1_arm_1",91.864265,24
"1390","NDAR_INV422B2397","baseline_year_1_arm_1",85.137924,17
"1391","NDAR_INV422PKRTL","baseline_year_1_arm_1",107.26823,54
"1392","NDAR_INV44WLHHC1","baseline_year_1_arm_1",95.20968,28
"1393","NDAR_INV44YMAA5N","baseline_year_1_arm_1",87.51575,19
"1394","NDAR_INV3Y3HGYYU","baseline_year_1_arm_1",94.69335,27
"1395","NDAR_INV3Y3PK677","baseline_year_1_arm_1",98.73866,34
"1396","NDAR_INV402278X9","baseline_year_1_arm_1",91.285614,23
"1397","NDAR_INV403JXRX5","baseline_year_1_arm_1",118.89442,95
"1398","NDAR_INV423DABE7","baseline_year_1_arm_1",116.509995,88
"1399","NDAR_INV455D0ZHD","baseline_year_1_arm_1",94.83356,28
"1400","NDAR_INV459DR5EV","baseline_year_1_arm_1",117.635765,91
"1401","NDAR_INV3Y5UF4TX","baseline_year_1_arm_1",111.24795,68
"1402","NDAR_INV3YBDL5L3","baseline_year_1_arm_1",109.32126,61
"1403","NDAR_INV405DYFXP","baseline_year_1_arm_1",102.625175,41
"1404","NDAR_INV40AA6KX2","baseline_year_1_arm_1",103.327255,43
"1405","NDAR_INV40BBMD8U","baseline_year_1_arm_1",49.759014,4
"1406","NDAR_INV42425KF9","baseline_year_1_arm_1",104.253456,45
"1407","NDAR_INV425C3PNM","baseline_year_1_arm_1",103.808876,44
"1408","NDAR_INV45BG08PF","baseline_year_1_arm_1",99.64501,35
"1409","NDAR_INV45F6VJ4T","baseline_year_1_arm_1",120.966,98
"1410","NDAR_INV45HV5L52","baseline_year_1_arm_1",108.3885,58
"1411","NDAR_INV3YCZGP8H","baseline_year_1_arm_1",98.38404,33
"1412","NDAR_INV3YDKCAH1","baseline_year_1_arm_1",NA,NA
"1413","NDAR_INV40GZ9MTA","baseline_year_1_arm_1",111.01307,67
"1414","NDAR_INV3WGBKUN1","baseline_year_1_arm_1",99.750916,35
"1415","NDAR_INV3WH5A5LB","baseline_year_1_arm_1",108.10489,57
"1416","NDAR_INV3JYXAP1H","baseline_year_1_arm_1",89.56608,21
"1417","NDAR_INV3JZ6Y396","baseline_year_1_arm_1",90.52753,22
"1418","NDAR_INV3NGLDPCG","baseline_year_1_arm_1",122.993065,100
"1419","NDAR_INV3NKZ8EZX","baseline_year_1_arm_1",97.25343,31
"1420","NDAR_INV3TGTC3C9","baseline_year_1_arm_1",80.832,14
"1421","NDAR_INV3TKL2EYB","baseline_year_1_arm_1",80.759224,14
"1422","NDAR_INV3WHJ0U6T","baseline_year_1_arm_1",95.90735,29
"1423","NDAR_INV3WMHUK7W","baseline_year_1_arm_1",89.73705,21
"1424","NDAR_INV3K0428FZ","baseline_year_1_arm_1",104.96893,47
"1425","NDAR_INV3K5PPAFD","baseline_year_1_arm_1",100.41763,37
"1426","NDAR_INV3NMH509V","baseline_year_1_arm_1",73.82305,10
"1427","NDAR_INV3NVPPNEE","baseline_year_1_arm_1",92.84774,25
"1428","NDAR_INV3TMCHLA7","baseline_year_1_arm_1",111.94805,70
"1429","NDAR_INV3TRN51XL","baseline_year_1_arm_1",114.58551,81
"1430","NDAR_INV3WPKG63C","baseline_year_1_arm_1",89.43925,21
"1431","NDAR_INV3KAPX6MY","baseline_year_1_arm_1",86.49959,18
"1432","NDAR_INV3KBYKMJ2","baseline_year_1_arm_1",117.57586,91
"1433","NDAR_INV3NXGCTWR","baseline_year_1_arm_1",88.81483,20
"1434","NDAR_INV3P0G038K","baseline_year_1_arm_1",105.56447,49
"1435","NDAR_INV3TT997HJ","baseline_year_1_arm_1",116.24227,87
"1436","NDAR_INV3TUE7DV5","baseline_year_1_arm_1",100.115005,36
"1437","NDAR_INV3WRKC6EJ","baseline_year_1_arm_1",77.81941,12
"1438","NDAR_INV3WT1TK9L","baseline_year_1_arm_1",82.75002,15
"1439","NDAR_INV3WXXPJKW","baseline_year_1_arm_1",117.9054,92
"1440","NDAR_INV3KCBT1UJ","baseline_year_1_arm_1",103.45065,43
"1441","NDAR_INV3KTW4M91","baseline_year_1_arm_1",84.570366,17
"1442","NDAR_INV3P1HLC7L","baseline_year_1_arm_1",116.35131,87
"1443","NDAR_INV3P72345Z","baseline_year_1_arm_1",101.63971,39
"1444","NDAR_INV3TYW27P3","baseline_year_1_arm_1",86.06055,18
"1445","NDAR_INV3U3CWTNF","baseline_year_1_arm_1",96.51528,30
"1446","NDAR_INV3X8P95CZ","baseline_year_1_arm_1",99.135605,34
"1447","NDAR_INV3XCZ5XRY","baseline_year_1_arm_1",83.72592,16
"1448","NDAR_INV3KYJ3920","baseline_year_1_arm_1",114.87672,82
"1449","NDAR_INV3KZATZ7M","baseline_year_1_arm_1",106.78901,53
"1450","NDAR_INV3L9YHDDK","baseline_year_1_arm_1",110.70466,66
"1451","NDAR_INV3P7CNL7H","baseline_year_1_arm_1",74.58501,10
"1452","NDAR_INV3P7MECT8","baseline_year_1_arm_1",94.20245,27
"1453","NDAR_INV3U45MZ18","baseline_year_1_arm_1",100.79463,37
"1454","NDAR_INV3UCAB3ZC","baseline_year_1_arm_1",96.07873,29
"1455","NDAR_INV3UKGZNFG","baseline_year_1_arm_1",114.58551,81
"1456","NDAR_INV3XM1RJF0","baseline_year_1_arm_1",94.43181,27
"1457","NDAR_INV3XMEM8L9","baseline_year_1_arm_1",107.483864,55
"1458","NDAR_INV3LA2YW3R","baseline_year_1_arm_1",103.30971,43
"1459","NDAR_INV3P7XHWPD","baseline_year_1_arm_1",114.38226,80
"1460","NDAR_INV3PB2GNLM","baseline_year_1_arm_1",93.85382,26
"1461","NDAR_INV3UNMBY32","baseline_year_1_arm_1",104.75926,46
"1462","NDAR_INV3X1TYL13","baseline_year_1_arm_1",71.29101,9
"1463","NDAR_INV3X41ZHVL","baseline_year_1_arm_1",87.603905,19
"1464","NDAR_INV3LADRYDK","baseline_year_1_arm_1",78.87365,13
"1465","NDAR_INV3LL3C7PW","baseline_year_1_arm_1",119.2889,96
"1466","NDAR_INV3PH12WM5","baseline_year_1_arm_1",121.05345,98
"1467","NDAR_INV3PH1L2C3","baseline_year_1_arm_1",80.474686,14
"1468","NDAR_INV3PJ552TW","baseline_year_1_arm_1",87.612595,19
"1469","NDAR_INV3UPL5YML","baseline_year_1_arm_1",98.35175,33
"1470","NDAR_INV3UTHYEB3","baseline_year_1_arm_1",94.642,27
"1471","NDAR_INV3UTXWW38","baseline_year_1_arm_1",63.53957,7
"1472","NDAR_INV3XKBVA63","baseline_year_1_arm_1",106.586105,52
"1473","NDAR_INV3XL11J4W","baseline_year_1_arm_1",103.129105,42
"1474","NDAR_INV3LMKTFHC","baseline_year_1_arm_1",88.4165,20
"1475","NDAR_INV3LT00AFX","baseline_year_1_arm_1",97.99292,32
"1476","NDAR_INV3PKNX1E3","baseline_year_1_arm_1",115.30588,83
"1477","NDAR_INV3PKXFBNU","baseline_year_1_arm_1",119.99921,97
"1478","NDAR_INV3UUD5J8C","baseline_year_1_arm_1",101.62878,39
"1479","NDAR_INV3UW7BCN8","baseline_year_1_arm_1",96.78207,30
"1480","NDAR_INV3XNH8EYM","baseline_year_1_arm_1",96.42889,30
"1481","NDAR_INV3LTP4JU7","baseline_year_1_arm_1",111.67175,69
"1482","NDAR_INV3MANP3Y8","baseline_year_1_arm_1",119.65179,96
"1483","NDAR_INV3MDCH394","baseline_year_1_arm_1",109.67467,62
"1484","NDAR_INV3PNCV5A7","baseline_year_1_arm_1",90.26539,22
"1485","NDAR_INV3PTPRFM5","baseline_year_1_arm_1",91.285614,23
"1486","NDAR_INV3UZ9X88P","baseline_year_1_arm_1",106.84231,53
"1487","NDAR_INV3V05U0Z7","baseline_year_1_arm_1",115.146515,83
"1488","NDAR_INV3V253V18","baseline_year_1_arm_1",83.98858,16
"1489","NDAR_INV3X48ZM73","baseline_year_1_arm_1",109.96379,63
"1490","NDAR_INV3MFBHV8Y","baseline_year_1_arm_1",80.74092,14
"1491","NDAR_INV3PZ5UBCM","baseline_year_1_arm_1",86.14378,18
"1492","NDAR_INV3R1XMUN2","baseline_year_1_arm_1",67.53275,8
"1493","NDAR_INV3V7GL5Z2","baseline_year_1_arm_1",91.36655,23
"1494","NDAR_INV3VAXZUWK","baseline_year_1_arm_1",101.57454,39
"1495","NDAR_INV3HFPA2R0","baseline_year_1_arm_1",115.82084,85
"1496","NDAR_INV3HJUHZX1","baseline_year_1_arm_1",108.10494,57
"1497","NDAR_INV3MJ73KP6","baseline_year_1_arm_1",98.43831,33
"1498","NDAR_INV3MLPX0CG","baseline_year_1_arm_1",86.57311,18
"1499","NDAR_INV3R6TY43Y","baseline_year_1_arm_1",101.478035,39
"1500","NDAR_INV3R9J4MH0","baseline_year_1_arm_1",64.916214,7
"1501","NDAR_INV3VFZ2UCE","baseline_year_1_arm_1",87.605354,19
"1502","NDAR_INV3VGP47P6","baseline_year_1_arm_1",34.793236,2
"1503","NDAR_INV3HMZ7DZZ","baseline_year_1_arm_1",96.58648,30
"1504","NDAR_INV3HNHB8W5","baseline_year_1_arm_1",104.025,45
"1505","NDAR_INV3MNM0TC6","baseline_year_1_arm_1",109.3636,61
"1506","NDAR_INV3MNR8TC0","baseline_year_1_arm_1",110.15402,64
"1507","NDAR_INV3MR1M0V3","baseline_year_1_arm_1",111.12634,67
"1508","NDAR_INV3RDMV5NE","baseline_year_1_arm_1",110.04463,63
"1509","NDAR_INV3RFU7ZRP","baseline_year_1_arm_1",98.98711,34
"1510","NDAR_INV3VNNK2J3","baseline_year_1_arm_1",69.40616,8
"1511","NDAR_INV3VU4N68P","baseline_year_1_arm_1",87.93378,20
"1512","NDAR_INV3HU0G71U","baseline_year_1_arm_1",89.47619,21
"1513","NDAR_INV3HV5ZJLJ","baseline_year_1_arm_1",109.84577,62
"1514","NDAR_INV3MTFEAAU","baseline_year_1_arm_1",105.5922,49
"1515","NDAR_INV3MTP07E9","baseline_year_1_arm_1",87.849815,20
"1516","NDAR_INV3RK373VR","baseline_year_1_arm_1",94.10923,27
"1517","NDAR_INV3RTWYZX5","baseline_year_1_arm_1",99.838684,36
"1518","NDAR_INV3RXJAR68","baseline_year_1_arm_1",92.95142,25
"1519","NDAR_INV3VX26MGH","baseline_year_1_arm_1",116.119225,86
"1520","NDAR_INV3HX1TNWP","baseline_year_1_arm_1",76.71789,11
"1521","NDAR_INV3HZG2Y7P","baseline_year_1_arm_1",104.29914,45
"1522","NDAR_INV3MXVVRKB","baseline_year_1_arm_1",116.64511,88
"1523","NDAR_INV3N0KGZ5G","baseline_year_1_arm_1",44.364727,3
"1524","NDAR_INV3RZ11T2M","baseline_year_1_arm_1",94.2649,27
"1525","NDAR_INV3T4N9EJD","baseline_year_1_arm_1",90.925156,23
"1526","NDAR_INV3W15L2YE","baseline_year_1_arm_1",85.02331,17
"1527","NDAR_INV3W3CHB2Y","baseline_year_1_arm_1",28.452888,2
"1528","NDAR_INV3J1YYG4P","baseline_year_1_arm_1",87.192345,19
"1529","NDAR_INV3J5VT13N","baseline_year_1_arm_1",118.96765,95
"1530","NDAR_INV3J93N0EH","baseline_year_1_arm_1",70.781876,9
"1531","NDAR_INV3N6L8Z9U","baseline_year_1_arm_1",100.30479,36
"1532","NDAR_INV3NA8KUJ2","baseline_year_1_arm_1",99.750916,35
"1533","NDAR_INV3TABN96W","baseline_year_1_arm_1",100.38056,37
"1534","NDAR_INV3TFEMP67","baseline_year_1_arm_1",111.019295,67
"1535","NDAR_INV3W5X0ZBG","baseline_year_1_arm_1",115.77803,85
"1536","NDAR_INV3W70HBT2","baseline_year_1_arm_1",116.552505,88
"1537","NDAR_INV3WA4PYL5","baseline_year_1_arm_1",98.84675,34
"1538","NDAR_INV3JNFV6TN","baseline_year_1_arm_1",120.76912,98
"1539","NDAR_INV3JUUH0FL","baseline_year_1_arm_1",100.023186,36
"1540","NDAR_INV3NABWF15","baseline_year_1_arm_1",86.75431,18
"1541","NDAR_INV3NBMWRE0","baseline_year_1_arm_1",84.874146,17
"1542","NDAR_INV3TFY3VZV","baseline_year_1_arm_1",106.12041,51
"1543","NDAR_INV3TG667EC","baseline_year_1_arm_1",115.30588,83
"1544","NDAR_INV3WDYMBWU","baseline_year_1_arm_1",91.46851,23
"1545","NDAR_INV3WEDXU2N","baseline_year_1_arm_1",101.117096,38
"1546","NDAR_INV4YH8H7KU","baseline_year_1_arm_1",112.95481,74
"1547","NDAR_INV4YKPPGKA","baseline_year_1_arm_1",86.31996,18
"1548","NDAR_INV4NKVRBAJ","baseline_year_1_arm_1",107.814964,56
"1549","NDAR_INV4NM94T35","baseline_year_1_arm_1",113.786644,77
"1550","NDAR_INV4TBGX8VU","baseline_year_1_arm_1",100.10975,36
"1551","NDAR_INV4TG8X5LW","baseline_year_1_arm_1",107.67248,55
"1552","NDAR_INV4W3GW9WL","baseline_year_1_arm_1",96.952545,31
"1553","NDAR_INV4WA9A9A5","baseline_year_1_arm_1",85.46588,17
"1554","NDAR_INV4YL383FF","baseline_year_1_arm_1",85.46673,17
"1555","NDAR_INV4YLARH23","baseline_year_1_arm_1",98.38404,33
"1556","NDAR_INV4NNE3HU8","baseline_year_1_arm_1",92.465614,25
"1557","NDAR_INV4NPWH7C3","baseline_year_1_arm_1",92.17543,24
"1558","NDAR_INV4TK6P8E5","baseline_year_1_arm_1",46.743736,3
"1559","NDAR_INV4TL31WGV","baseline_year_1_arm_1",118.96889,95
"1560","NDAR_INV4WB9H8LL","baseline_year_1_arm_1",118.43399,94
"1561","NDAR_INV4WE1GJN2","baseline_year_1_arm_1",80.73586,14
"1562","NDAR_INV4WE1U83T","baseline_year_1_arm_1",121.19263,99
"1563","NDAR_INV4YPJW3P2","baseline_year_1_arm_1",116.49828,88
"1564","NDAR_INV4YVTN782","baseline_year_1_arm_1",105.2287,48
"1565","NDAR_INV4NV8ABYR","baseline_year_1_arm_1",109.328125,61
"1566","NDAR_INV4NVN1B5J","baseline_year_1_arm_1",107.89651,56
"1567","NDAR_INV4TMZ755N","baseline_year_1_arm_1",98.23659,33
"1568","NDAR_INV4TR6CE01","baseline_year_1_arm_1",98.8255,34
"1569","NDAR_INV4WKD8ANP","baseline_year_1_arm_1",100.860306,37
"1570","NDAR_INV4WLLVCRR","baseline_year_1_arm_1",95.513435,29
"1571","NDAR_INV4Z38T1RY","baseline_year_1_arm_1",87.37292,19
"1572","NDAR_INV4Z4RC8PH","baseline_year_1_arm_1",107.03852,53
"1573","NDAR_INV4Z6WBWBG","baseline_year_1_arm_1",15.950066,1
"1574","NDAR_INV4NVY5A41","baseline_year_1_arm_1",110.004814,63
"1575","NDAR_INV4NY4LM1D","baseline_year_1_arm_1",88.4165,20
"1576","NDAR_INV4NZP000X","baseline_year_1_arm_1",108.32219,57
"1577","NDAR_INV4TT6ZX1A","baseline_year_1_arm_1",114.93436,82
"1578","NDAR_INV4TX1YAGG","baseline_year_1_arm_1",110.73966,66
"1579","NDAR_INV4WU2W91W","baseline_year_1_arm_1",91.30371,23
"1580","NDAR_INV4WVG1PZM","baseline_year_1_arm_1",NA,NA
"1581","NDAR_INV4Z9RE0CC","baseline_year_1_arm_1",39.9228,3
"1582","NDAR_INV4ZAN961T","baseline_year_1_arm_1",105.79936,50
"1583","NDAR_INV4P1Z8PCT","baseline_year_1_arm_1",113.48578,76
"1584","NDAR_INV4P23T4RH","baseline_year_1_arm_1",96.78207,30
"1585","NDAR_INV4UCBM11Y","baseline_year_1_arm_1",47.782124,4
"1586","NDAR_INV4UFLY3Z0","baseline_year_1_arm_1",108.13719,57
"1587","NDAR_INV4X19HRWY","baseline_year_1_arm_1",113.14987,75
"1588","NDAR_INV4X3B9V7E","baseline_year_1_arm_1",115.49828,84
"1589","NDAR_INV4ZPG6HXX","baseline_year_1_arm_1",106.5602,52
"1590","NDAR_INV4ZTJFWE1","baseline_year_1_arm_1",102.42745,41
"1591","NDAR_INV4P3K4E3R","baseline_year_1_arm_1",105.24636,48
"1592","NDAR_INV4P46R5XT","baseline_year_1_arm_1",105.773056,49
"1593","NDAR_INV4UHNX2WX","baseline_year_1_arm_1",90.65488,22
"1594","NDAR_INV4UJ4B7YT","baseline_year_1_arm_1",5.191144,1
"1595","NDAR_INV4X5HDK0F","baseline_year_1_arm_1",102.29498,40
"1596","NDAR_INV4X6J651P","baseline_year_1_arm_1",114.932976,82
"1597","NDAR_INV4Z7P5V1J","baseline_year_1_arm_1",82.66091,15
"1598","NDAR_INV4P5P4UP1","baseline_year_1_arm_1",97.34548,31
"1599","NDAR_INV4P9B9PGN","baseline_year_1_arm_1",66.043564,7
"1600","NDAR_INV4UL7Y7JT","baseline_year_1_arm_1",101.91412,40
"1601","NDAR_INV4UMAF27X","baseline_year_1_arm_1",85.14238,17
"1602","NDAR_INV4UPKY2RA","baseline_year_1_arm_1",94.431595,27
"1603","NDAR_INV4X6RKLNJ","baseline_year_1_arm_1",122.71099,100
"1604","NDAR_INV4X8Z8RG2","baseline_year_1_arm_1",96.32092,30
"1605","NDAR_INV4ZJNXGFE","baseline_year_1_arm_1",93.712395,26
"1606","NDAR_INV4ZMG12VE","baseline_year_1_arm_1",119.406166,96
"1607","NDAR_INV4ZMTGFKA","baseline_year_1_arm_1",118.276436,93
"1608","NDAR_INV4PBLR1XV","baseline_year_1_arm_1",75.46543,11
"1609","NDAR_INV4PKFHBXH","baseline_year_1_arm_1",63.28506,6
"1610","NDAR_INV4UVUKCDA","baseline_year_1_arm_1",110.02738,63
"1611","NDAR_INV4XBEJ2E7","baseline_year_1_arm_1",61.736145,6
"1612","NDAR_INV4XCV92V0","baseline_year_1_arm_1",97.4304,31
"1613","NDAR_INV4ZTRVWH5","baseline_year_1_arm_1",105.94699,50
"1614","NDAR_INV4ZV4U25B","baseline_year_1_arm_1",94.54525,27
"1615","NDAR_INV4PNZ397L","baseline_year_1_arm_1",51.357323,4
"1616","NDAR_INV4PR3H6ZL","baseline_year_1_arm_1",83.14183,16
"1617","NDAR_INV4PYRUPX6","baseline_year_1_arm_1",89.01255,21
"1618","NDAR_INV4UYK50KN","baseline_year_1_arm_1",98.75485,34
"1619","NDAR_INV4UZ5M3N6","baseline_year_1_arm_1",61.736145,6
"1620","NDAR_INV4XF3MZ2T","baseline_year_1_arm_1",52.749443,4
"1621","NDAR_INV4Z96NDW1","baseline_year_1_arm_1",94.64203,27
"1622","NDAR_INV4Z9KCC97","baseline_year_1_arm_1",98.89814,34
"1623","NDAR_INV4PZ5WRHB","baseline_year_1_arm_1",98.00553,32
"1624","NDAR_INV4R6E4A06","baseline_year_1_arm_1",27.995663,2
"1625","NDAR_INV4UZ9DDJH","baseline_year_1_arm_1",91.3057,23
"1626","NDAR_INV4V5RG3KP","baseline_year_1_arm_1",94.27392,27
"1627","NDAR_INV4XHEAMNY","baseline_year_1_arm_1",84.35732,16
"1628","NDAR_INV4XK3J70P","baseline_year_1_arm_1",50.979954,4
"1629","NDAR_INV4XKP2MT1","baseline_year_1_arm_1",117.207664,90
"1630","NDAR_INV4ME5JJPC","baseline_year_1_arm_1",103.307106,43
"1631","NDAR_INV4MEF6MVP","baseline_year_1_arm_1",95.865234,29
"1632","NDAR_INV4R7NANWE","baseline_year_1_arm_1",88.64165,20
"1633","NDAR_INV4R9BND6G","baseline_year_1_arm_1",118.297714,93
"1634","NDAR_INV4V78W98J","baseline_year_1_arm_1",94.54525,27
"1635","NDAR_INV4V86FH9A","baseline_year_1_arm_1",104.20513,45
"1636","NDAR_INV4XKZTC5R","baseline_year_1_arm_1",114.26262,79
"1637","NDAR_INV4XMBYXGP","baseline_year_1_arm_1",118.08108,93
"1638","NDAR_INV4MK3V5ZU","baseline_year_1_arm_1",110.80728,66
"1639","NDAR_INV4MLW19DR","baseline_year_1_arm_1",102.56268,41
"1640","NDAR_INV4RE6L62Z","baseline_year_1_arm_1",109.84716,62
"1641","NDAR_INV4RFZF7PZ","baseline_year_1_arm_1",95.71953,29
"1642","NDAR_INV4RJPJXN3","baseline_year_1_arm_1",10.230111,1
"1643","NDAR_INV4VA6Z7NV","baseline_year_1_arm_1",NA,NA
"1644","NDAR_INV4VF9CVGF","baseline_year_1_arm_1",101.104256,38
"1645","NDAR_INV4VGF410X","baseline_year_1_arm_1",97.49322,32
"1646","NDAR_INV4XT06HUA","baseline_year_1_arm_1",48.647865,4
"1647","NDAR_INV4XTD87JK","baseline_year_1_arm_1",100.90645,38
"1648","NDAR_INV4MMA1Y1U","baseline_year_1_arm_1",112.342064,72
"1649","NDAR_INV4MPM83XL","baseline_year_1_arm_1",100.732414,37
"1650","NDAR_INV4RM3CV2X","baseline_year_1_arm_1",117.21882,90
"1651","NDAR_INV4RW0XZTG","baseline_year_1_arm_1",103.54153,43
"1652","NDAR_INV4VK7GGEN","baseline_year_1_arm_1",16.124073,1
"1653","NDAR_INV4VVDH6YT","baseline_year_1_arm_1",121.19263,99
"1654","NDAR_INV4XTDZ6WT","baseline_year_1_arm_1",97.06795,31
"1655","NDAR_INV4XWZ2LJE","baseline_year_1_arm_1",103.880646,44
"1656","NDAR_INV4XYEZ86T","baseline_year_1_arm_1",106.97615,53
"1657","NDAR_INV4MT8HH02","baseline_year_1_arm_1",87.78102,19
"1658","NDAR_INV4N5LBL4W","baseline_year_1_arm_1",109.11298,60
"1659","NDAR_INV4RX5LRX2","baseline_year_1_arm_1",NA,NA
