"","src_subject_id","eventname","reshist_addr1_svi_tot_20142018"
"8952","NDAR_INVTNR04C9A","baseline_year_1_arm_1",0.5669
"8953","NDAR_INVTEL35LKE","baseline_year_1_arm_1",0.9207
"8954","NDAR_INVTELF8WZW","baseline_year_1_arm_1",0.0435
"8955","NDAR_INVTG681ULE","baseline_year_1_arm_1",0.0325
"8956","NDAR_INVTGBMDN8N","baseline_year_1_arm_1",0.9759
"8957","NDAR_INVTKKV0L4H","baseline_year_1_arm_1",0.2197
"8958","NDAR_INVTKLRCCP0","baseline_year_1_arm_1",0.0106
"8959","NDAR_INVTNV6ZUPK","baseline_year_1_arm_1",0.5492
"8960","NDAR_INVTNVU9DYV","baseline_year_1_arm_1",0.2298
"8961","NDAR_INVTNY8FRFP","baseline_year_1_arm_1",0.1812
"8962","NDAR_INVTELJP2LE","baseline_year_1_arm_1",0.0705
"8963","NDAR_INVTENZ2AJL","baseline_year_1_arm_1",0.0471
"8964","NDAR_INVTGXYZJTP","baseline_year_1_arm_1",0.2298
"8965","NDAR_INVTGZMNV19","baseline_year_1_arm_1",0.0251
"8966","NDAR_INVTKXWJF97","baseline_year_1_arm_1",0.4571
"8967","NDAR_INVTL0JKXBF","baseline_year_1_arm_1",0.0296
"8968","NDAR_INVTP3B049W","baseline_year_1_arm_1",0.034
"8969","NDAR_INVTP3NTJB0","baseline_year_1_arm_1",0.0342
"8970","NDAR_INVTEV935XF","baseline_year_1_arm_1",0.166
"8971","NDAR_INVTH0VHX42","baseline_year_1_arm_1",0.1908
"8972","NDAR_INVTH1YJVJ1","baseline_year_1_arm_1",0.0027
"8973","NDAR_INVTCT40GNY","baseline_year_1_arm_1",0.5404
"8974","NDAR_INVTCUKBDE0","baseline_year_1_arm_1",0.5191
"8975","NDAR_INVT3A1LT85","baseline_year_1_arm_1",0.0848
"8976","NDAR_INVT3M2ZGNF","baseline_year_1_arm_1",0.0801
"8977","NDAR_INVT6RF977F","baseline_year_1_arm_1",0.2995
"8978","NDAR_INVT9V8L3JY","baseline_year_1_arm_1",0.8513
"8979","NDAR_INVTA165FA9","baseline_year_1_arm_1",0.2769
"8980","NDAR_INVTCVY0CYH","baseline_year_1_arm_1",0.8818
"8981","NDAR_INVTD0D86H6","baseline_year_1_arm_1",0.8384
"8982","NDAR_INVT3PA9AKY","baseline_year_1_arm_1",0.243
"8983","NDAR_INVT3RBTDCL","baseline_year_1_arm_1",0.4528
"8984","NDAR_INVT6RG755A","baseline_year_1_arm_1",0.0458
"8985","NDAR_INVT6WVPL1D","baseline_year_1_arm_1",0.0184
"8986","NDAR_INVTA3NBRK7","baseline_year_1_arm_1",0.6749
"8987","NDAR_INVTA50AT7K","baseline_year_1_arm_1",NA
"8988","NDAR_INVTA7NT65Z","baseline_year_1_arm_1",0.8533
"8989","NDAR_INVTD6L7VPT","baseline_year_1_arm_1",0.4329
"8990","NDAR_INVTD7KHM6F","baseline_year_1_arm_1",0.0122
"8991","NDAR_INVT3YD0HU4","baseline_year_1_arm_1",0.1786
"8992","NDAR_INVT3Z5YXE1","baseline_year_1_arm_1",0.3018
"8993","NDAR_INVT6XZEJHF","baseline_year_1_arm_1",0.1279
"8994","NDAR_INVT6Z99TKW","baseline_year_1_arm_1",NA
"8995","NDAR_INVT76BYDNU","baseline_year_1_arm_1",0.6536
"8996","NDAR_INVTADXZB2Y","baseline_year_1_arm_1",0.211
"8997","NDAR_INVTAFX2KWR","baseline_year_1_arm_1",0.1201
"8998","NDAR_INVTDBPZG5V","baseline_year_1_arm_1",0.5647
"8999","NDAR_INVTDCECT0D","baseline_year_1_arm_1",0.1165
"9000","NDAR_INVT465TR5H","baseline_year_1_arm_1",0.2194
"9001","NDAR_INVT472A3DT","baseline_year_1_arm_1",0.2363
"9002","NDAR_INVT77R03AY","baseline_year_1_arm_1",0.949
"9003","NDAR_INVT7HVBTRE","baseline_year_1_arm_1",0.1806
"9004","NDAR_INVTAMN62RZ","baseline_year_1_arm_1",0.7659
"9005","NDAR_INVTDN8UFEF","baseline_year_1_arm_1",0.4444
"9006","NDAR_INVTDU8UBTD","baseline_year_1_arm_1",0.7299
"9007","NDAR_INVT48MJ3F9","baseline_year_1_arm_1",0.5761
"9008","NDAR_INVT4BR7L9V","baseline_year_1_arm_1",0.4885
"9009","NDAR_INVT7L0GW76","baseline_year_1_arm_1",0.2637
"9010","NDAR_INVT7Y0PYDA","baseline_year_1_arm_1",0.155
"9011","NDAR_INVTAN0M8LG","baseline_year_1_arm_1",0.1005
"9012","NDAR_INVTAP6MEMP","baseline_year_1_arm_1",0.3884
"9013","NDAR_INVTAPZKUPL","baseline_year_1_arm_1",0.1446
"9014","NDAR_INVTDXY0L82","baseline_year_1_arm_1",0.9282
"9015","NDAR_INVTDY8YE3L","baseline_year_1_arm_1",0.0938
"9016","NDAR_INVTE4HH4XV","baseline_year_1_arm_1",0.7444
"9017","NDAR_INVT4M6PYF4","baseline_year_1_arm_1",0.9498
"9018","NDAR_INVT4NLHUX4","baseline_year_1_arm_1",0.3725
"9019","NDAR_INVT7YJ84MG","baseline_year_1_arm_1",0.9765
"9020","NDAR_INVT81231Y5","baseline_year_1_arm_1",0.5326
"9021","NDAR_INVTAT7LM08","baseline_year_1_arm_1",0.1814
"9022","NDAR_INVTATNKDNJ","baseline_year_1_arm_1",NA
"9023","NDAR_INVTAUUUABW","baseline_year_1_arm_1",0.4566
"9024","NDAR_INVTDCYY0EZ","baseline_year_1_arm_1",0.3874
"9025","NDAR_INVTDJD7JZ2","baseline_year_1_arm_1",0.4528
"9026","NDAR_INVT4PV5J7P","baseline_year_1_arm_1",0.0705
"9027","NDAR_INVT4R7JDBE","baseline_year_1_arm_1",0.2904
"9028","NDAR_INVT83A7WN8","baseline_year_1_arm_1",0.9283
"9029","NDAR_INVT83F2AN6","baseline_year_1_arm_1",0.0772
"9030","NDAR_INVTAV7MB4T","baseline_year_1_arm_1",0.2921
"9031","NDAR_INVTAX3MN8C","baseline_year_1_arm_1",0.7538
"9032","NDAR_INVTDXHD95M","baseline_year_1_arm_1",0.1907
"9033","NDAR_INVT4TG0ET6","baseline_year_1_arm_1",0.6003
"9034","NDAR_INVT4WTLFZ6","baseline_year_1_arm_1",NA
"9035","NDAR_INVT4XE5642","baseline_year_1_arm_1",0.6847
"9036","NDAR_INVT88PYFND","baseline_year_1_arm_1",0.1316
"9037","NDAR_INVT8FJ7FK6","baseline_year_1_arm_1",0.3023
"9038","NDAR_INVTAY698CJ","baseline_year_1_arm_1",0.6212
"9039","NDAR_INVTB68WR1L","baseline_year_1_arm_1",0.6097
"9040","NDAR_INVTE65EW0X","baseline_year_1_arm_1",0.1316
"9041","NDAR_INVTE7EH6CE","baseline_year_1_arm_1",0.1167
"9042","NDAR_INVT4XN7N6T","baseline_year_1_arm_1",0.9065
"9043","NDAR_INVT52JDHPJ","baseline_year_1_arm_1",0.487
"9044","NDAR_INVT8HC1Z30","baseline_year_1_arm_1",0.1924
"9045","NDAR_INVT8JB3RWP","baseline_year_1_arm_1",0.371
"9046","NDAR_INVTB7KL2UL","baseline_year_1_arm_1",0.1377
"9047","NDAR_INVTB8BMPV1","baseline_year_1_arm_1",0.0438
"9048","NDAR_INVTDK7YAGN","baseline_year_1_arm_1",0.1606
"9049","NDAR_INVTDLKZKEB","baseline_year_1_arm_1",0.3339
"9050","NDAR_INVT53ZF6N7","baseline_year_1_arm_1",0.4466
"9051","NDAR_INVT58P12VM","baseline_year_1_arm_1",0.9275
"9052","NDAR_INVT59RKTM4","baseline_year_1_arm_1",0.05
"9053","NDAR_INVT8KRKTVN","baseline_year_1_arm_1",0.1047
"9054","NDAR_INVTBDRGNYE","baseline_year_1_arm_1",0.1718
"9055","NDAR_INVTBHHD1UX","baseline_year_1_arm_1",0.25
"9056","NDAR_INVT2CKY5HY","baseline_year_1_arm_1",0.8151
"9057","NDAR_INVT2D0E2LE","baseline_year_1_arm_1",0.0525
"9058","NDAR_INVT5B642W6","baseline_year_1_arm_1",0.7788
"9059","NDAR_INVT5EXYEGX","baseline_year_1_arm_1",0.1968
"9060","NDAR_INVT8U0418X","baseline_year_1_arm_1",0.2971
"9061","NDAR_INVT90P7NTW","baseline_year_1_arm_1",0.6868
"9062","NDAR_INVT954PXG7","baseline_year_1_arm_1",0.6076
"9063","NDAR_INVTBJX7XV9","baseline_year_1_arm_1",0.2972
"9064","NDAR_INVTBL4GD57","baseline_year_1_arm_1",0.973
"9065","NDAR_INVT2GU26AW","baseline_year_1_arm_1",0.5176
"9066","NDAR_INVT5FHG38C","baseline_year_1_arm_1",0.1937
"9067","NDAR_INVT5G6HNMZ","baseline_year_1_arm_1",0.0471
"9068","NDAR_INVT96B8JHC","baseline_year_1_arm_1",0.6195
"9069","NDAR_INVT9B9W5Y4","baseline_year_1_arm_1",0.0525
"9070","NDAR_INVTBLPMR08","baseline_year_1_arm_1",0.0197
"9071","NDAR_INVT2JJ42KE","baseline_year_1_arm_1",0.4365
"9072","NDAR_INVT2JT596H","baseline_year_1_arm_1",0.3583
"9073","NDAR_INVT5RV9MLG","baseline_year_1_arm_1",0.3701
"9074","NDAR_INVT5VEMC05","baseline_year_1_arm_1",0.0251
"9075","NDAR_INVT9DL54AF","baseline_year_1_arm_1",0.4958
"9076","NDAR_INVTBTBAM4J","baseline_year_1_arm_1",0.1375
"9077","NDAR_INVTBYHT2GE","baseline_year_1_arm_1",NA
"9078","NDAR_INVTC53X138","baseline_year_1_arm_1",0.9705
"9079","NDAR_INVT2RKLJ1J","baseline_year_1_arm_1",0.4886
"9080","NDAR_INVT2UGPB52","baseline_year_1_arm_1",0.4408
"9081","NDAR_INVT2V8UJ3M","baseline_year_1_arm_1",0.1542
"9082","NDAR_INVT61FZXTW","baseline_year_1_arm_1",0.0653
"9083","NDAR_INVT65K9GLZ","baseline_year_1_arm_1",0.6481
"9084","NDAR_INVT9F6AYDG","baseline_year_1_arm_1",0.0692
"9085","NDAR_INVT9JUVJZ5","baseline_year_1_arm_1",0.1347
"9086","NDAR_INVT9LPE86G","baseline_year_1_arm_1",NA
"9087","NDAR_INVTC7KEJAP","baseline_year_1_arm_1",0.1232
"9088","NDAR_INVTCAFT1FE","baseline_year_1_arm_1",0.0768
"9089","NDAR_INVT2XXXLHA","baseline_year_1_arm_1",0.6132
"9090","NDAR_INVT2YYABW3","baseline_year_1_arm_1",0.2144
"9091","NDAR_INVT6E1MJ14","baseline_year_1_arm_1",0.1858
"9092","NDAR_INVT6F8N4WR","baseline_year_1_arm_1",0.3131
"9093","NDAR_INVT9RH5R7B","baseline_year_1_arm_1",0.3633
"9094","NDAR_INVTCEFC244","baseline_year_1_arm_1",0.2466
"9095","NDAR_INVTCJ78M4K","baseline_year_1_arm_1",0.0039
"9096","NDAR_INVT3366FHE","baseline_year_1_arm_1",0.969
"9097","NDAR_INVT345WWLE","baseline_year_1_arm_1",0.5978
"9098","NDAR_INVT6GGB7YF","baseline_year_1_arm_1",0.8909
"9099","NDAR_INVT6R0PBWC","baseline_year_1_arm_1",NA
"9100","NDAR_INVT6RAMNH2","baseline_year_1_arm_1",0.8975
"9101","NDAR_INVT9T6G398","baseline_year_1_arm_1",0.2197
"9102","NDAR_INVT9UBPF4A","baseline_year_1_arm_1",0.5903
"9103","NDAR_INVTCJV2RMX","baseline_year_1_arm_1",0.1907
"9104","NDAR_INVTCRZTUB8","baseline_year_1_arm_1",0.1019
"9105","NDAR_INVUFJX48LE","baseline_year_1_arm_1",0.0627
"9106","NDAR_INVUFVGYBER","baseline_year_1_arm_1",0.615
"9107","NDAR_INVU7ARUX6H","baseline_year_1_arm_1",0.6212
"9108","NDAR_INVU7AWDZTT","baseline_year_1_arm_1",0.5016
"9109","NDAR_INVUA3V5JAA","baseline_year_1_arm_1",0.0223
"9110","NDAR_INVUA8DDPFF","baseline_year_1_arm_1",0.7156
"9111","NDAR_INVUD08XGWK","baseline_year_1_arm_1",0.4421
"9112","NDAR_INVUD0M0169","baseline_year_1_arm_1",0.1316
"9113","NDAR_INVUG6DTWVU","baseline_year_1_arm_1",0.3115
"9114","NDAR_INVUG9ER6RP","baseline_year_1_arm_1",0.0034
"9115","NDAR_INVU7CWXB8U","baseline_year_1_arm_1",0.8315
"9116","NDAR_INVU7DNCYGM","baseline_year_1_arm_1",0.3935
"9117","NDAR_INVUAB56Z7Z","baseline_year_1_arm_1",0.1913
"9118","NDAR_INVUAD5V60L","baseline_year_1_arm_1",0.487
"9119","NDAR_INVUD7Z98E5","baseline_year_1_arm_1",0.1413
"9120","NDAR_INVUDBJ9V2N","baseline_year_1_arm_1",0.9487
"9121","NDAR_INVUGA7X1BC","baseline_year_1_arm_1",0.3385
"9122","NDAR_INVUGD7DXX7","baseline_year_1_arm_1",0.8888
"9123","NDAR_INVU7KXR08V","baseline_year_1_arm_1",0.8009
"9124","NDAR_INVU7L6GBPV","baseline_year_1_arm_1",0.4773
"9125","NDAR_INVU7UB0WTJ","baseline_year_1_arm_1",0.5765
"9126","NDAR_INVUAERPXD7","baseline_year_1_arm_1",0.665
"9127","NDAR_INVUAHG246H","baseline_year_1_arm_1",0.0977
"9128","NDAR_INVUDEENCGT","baseline_year_1_arm_1",0.2197
"9129","NDAR_INVUDEPUVAK","baseline_year_1_arm_1",0.3226
"9130","NDAR_INVUGKLRP0A","baseline_year_1_arm_1",0.9283
"9131","NDAR_INVUGKWA479","baseline_year_1_arm_1",0.8385
"9132","NDAR_INVU7VVFRJX","baseline_year_1_arm_1",0.0745
"9133","NDAR_INVU7WWPJ0M","baseline_year_1_arm_1",0.9785
"9134","NDAR_INVUAYNYWT7","baseline_year_1_arm_1",0.1791
"9135","NDAR_INVUB02MCBC","baseline_year_1_arm_1",0.0107
"9136","NDAR_INVUB096N6Y","baseline_year_1_arm_1",0.58
"9137","NDAR_INVUDKZF62L","baseline_year_1_arm_1",0.9397
"9138","NDAR_INVUDMDZKBV","baseline_year_1_arm_1",0.2873
"9139","NDAR_INVUGTM5WFU","baseline_year_1_arm_1",0.1109
"9140","NDAR_INVUGV2W16Z","baseline_year_1_arm_1",0.3351
"9141","NDAR_INVU80WLNR2","baseline_year_1_arm_1",0.5638
"9142","NDAR_INVU830CVT7","baseline_year_1_arm_1",NA
"9143","NDAR_INVUB22FPTE","baseline_year_1_arm_1",0.1394
"9144","NDAR_INVUB376762","baseline_year_1_arm_1",0.7028
"9145","NDAR_INVUDUKRV36","baseline_year_1_arm_1",0.2748
"9146","NDAR_INVUDXAL2AW","baseline_year_1_arm_1",0.7248
"9147","NDAR_INVUH5GH7KA","baseline_year_1_arm_1",0.4158
"9148","NDAR_INVUH6R1YZV","baseline_year_1_arm_1",0.4426
"9149","NDAR_INVU8AGD1P3","baseline_year_1_arm_1",0.2363
"9150","NDAR_INVU8D0FE3D","baseline_year_1_arm_1",0.2091
"9151","NDAR_INVUB4XK4NV","baseline_year_1_arm_1",0.8884
"9152","NDAR_INVUB6FN6XG","baseline_year_1_arm_1",0.002
"9153","NDAR_INVUE1M64BU","baseline_year_1_arm_1",0.4408
"9154","NDAR_INVUEB7ZA46","baseline_year_1_arm_1",0.0417
"9155","NDAR_INVUGNK7ZYA","baseline_year_1_arm_1",0.1462
"9156","NDAR_INVUGP7XGXD","baseline_year_1_arm_1",0.3661
"9157","NDAR_INVU8D4R4YF","baseline_year_1_arm_1",0.1423
"9158","NDAR_INVU8FTUR9M","baseline_year_1_arm_1",0.8567
"9159","NDAR_INVUB6JP787","baseline_year_1_arm_1",0.3115
"9160","NDAR_INVUB6TZMWL","baseline_year_1_arm_1",0.499
"9161","NDAR_INVUEBPZ7X3","baseline_year_1_arm_1",0.7471
"9162","NDAR_INVUELN86MB","baseline_year_1_arm_1",0.0981
"9163","NDAR_INVUH0F2U1W","baseline_year_1_arm_1",0.9487
"9164","NDAR_INVUH4F3Z71","baseline_year_1_arm_1",0.2614
"9165","NDAR_INVU8KM6L2C","baseline_year_1_arm_1",0.3014
"9166","NDAR_INVU8MW4DCB","baseline_year_1_arm_1",0.7336
"9167","NDAR_INVUB8UKMXG","baseline_year_1_arm_1",0.005
"9168","NDAR_INVUB8V5KNT","baseline_year_1_arm_1",0.9213
"9169","NDAR_INVUEP9AVEL","baseline_year_1_arm_1",0.2868
"9170","NDAR_INVUEPAL53D","baseline_year_1_arm_1",0.464
"9171","NDAR_INVUH77PVBN","baseline_year_1_arm_1",0.0372
"9172","NDAR_INVU8N8L34K","baseline_year_1_arm_1",0.247
"9173","NDAR_INVU8U5U022","baseline_year_1_arm_1",0.4177
"9174","NDAR_INVUBCDJ64P","baseline_year_1_arm_1",0.3563
"9175","NDAR_INVUBFY4UNN","baseline_year_1_arm_1",0.5331
"9176","NDAR_INVUBKLVB72","baseline_year_1_arm_1",NA
"9177","NDAR_INVUET7ENDU","baseline_year_1_arm_1",0.6706
"9178","NDAR_INVUEVZC0HH","baseline_year_1_arm_1",0.4362
"9179","NDAR_INVUGP8FHFC","baseline_year_1_arm_1",0.428
"9180","NDAR_INVUGT2AFVT","baseline_year_1_arm_1",0.1297
"9181","NDAR_INVU8VT1VB7","baseline_year_1_arm_1",0.8822
"9182","NDAR_INVU8X5T2WD","baseline_year_1_arm_1",0.5331
"9183","NDAR_INVUBLZ93XE","baseline_year_1_arm_1",0.0524
"9184","NDAR_INVUBUBZYDC","baseline_year_1_arm_1",0.5168
"9185","NDAR_INVUBV5LDKV","baseline_year_1_arm_1",0.6237
"9186","NDAR_INVUEW7XU6N","baseline_year_1_arm_1",0.1288
"9187","NDAR_INVUEXW27D7","baseline_year_1_arm_1",0.0461
"9188","NDAR_INVU697JENW","baseline_year_1_arm_1",0.9641
"9189","NDAR_INVU6BEGBDR","baseline_year_1_arm_1",0.171
"9190","NDAR_INVU94TLCCE","baseline_year_1_arm_1",0.3195
"9191","NDAR_INVU9ATRA9G","baseline_year_1_arm_1",0.8098
"9192","NDAR_INVUBVPEW11","baseline_year_1_arm_1",0.183
"9193","NDAR_INVUC3J0UH9","baseline_year_1_arm_1",0.2573
"9194","NDAR_INVUEZLMURY","baseline_year_1_arm_1",0.8086
"9195","NDAR_INVUF00N1FK","baseline_year_1_arm_1",0.4341
"9196","NDAR_INVU6C1J3JP","baseline_year_1_arm_1",0.5855
"9197","NDAR_INVU6E8PJ8L","baseline_year_1_arm_1",0.4806
"9198","NDAR_INVU9C36KFY","baseline_year_1_arm_1",0.7618
"9199","NDAR_INVU9C9ZMKM","baseline_year_1_arm_1",0.1807
"9200","NDAR_INVU9DAJLMN","baseline_year_1_arm_1",0.1963
"9201","NDAR_INVUC3R9484","baseline_year_1_arm_1",0.5719
"9202","NDAR_INVUF432B35","baseline_year_1_arm_1",0.803
"9203","NDAR_INVUF504K04","baseline_year_1_arm_1",0.7921
"9204","NDAR_INVU6F8X730","baseline_year_1_arm_1",0.1038
"9205","NDAR_INVU6KP4B6G","baseline_year_1_arm_1",0.9118
"9206","NDAR_INVU9ETKTN0","baseline_year_1_arm_1",0.7117
"9207","NDAR_INVU9H7T90F","baseline_year_1_arm_1",0.3006
"9208","NDAR_INVUC80Z0WM","baseline_year_1_arm_1",0.6346
"9209","NDAR_INVUCGB6B8U","baseline_year_1_arm_1",0.9196
"9210","NDAR_INVUF706YA2","baseline_year_1_arm_1",NA
"9211","NDAR_INVUF8PKKDJ","baseline_year_1_arm_1",0.2644
"9212","NDAR_INVU6LKLMJU","baseline_year_1_arm_1",0.2841
"9213","NDAR_INVU6T6KG2P","baseline_year_1_arm_1",0.776
"9214","NDAR_INVU9MU0V55","baseline_year_1_arm_1",0.1099
"9215","NDAR_INVU9P37GDT","baseline_year_1_arm_1",0.0628
"9216","NDAR_INVUCGJ1U8F","baseline_year_1_arm_1",0.6881
"9217","NDAR_INVUCM7Z8R7","baseline_year_1_arm_1",0.8819
"9218","NDAR_INVUFCN0984","baseline_year_1_arm_1",0.1566
"9219","NDAR_INVUFF64VGJ","baseline_year_1_arm_1",0.7431
"9220","NDAR_INVU6YMGJ4K","baseline_year_1_arm_1",0.1672
"9221","NDAR_INVU7276YU8","baseline_year_1_arm_1",0.8174
"9222","NDAR_INVU9PBHU15","baseline_year_1_arm_1",0.054
"9223","NDAR_INVUCTV5WPJ","baseline_year_1_arm_1",0.1473
"9224","NDAR_INVUCUU472H","baseline_year_1_arm_1",0.2796
"9225","NDAR_INVUCXEZB27","baseline_year_1_arm_1",NA
"9226","NDAR_INVUFFFFXBF","baseline_year_1_arm_1",0.0012
"9227","NDAR_INVUFHL6EBR","baseline_year_1_arm_1",0.3041
"9228","NDAR_INVU73T72AE","baseline_year_1_arm_1",0.1376
"9229","NDAR_INVU745HDPT","baseline_year_1_arm_1",0.3633
"9230","NDAR_INVUA1GPU5Z","baseline_year_1_arm_1",0.9857
"9231","NDAR_INVUA34TJP4","baseline_year_1_arm_1",0.6811
"9232","NDAR_INVU46YJV27","baseline_year_1_arm_1",0.85
"9233","NDAR_INVU4B58TJY","baseline_year_1_arm_1",0.2914
"9234","NDAR_INVTUH09WJW","baseline_year_1_arm_1",0.0078
"9235","NDAR_INVTUL4PTMG","baseline_year_1_arm_1",0.9446
"9236","NDAR_INVTY6Z9MRD","baseline_year_1_arm_1",0.0766
"9237","NDAR_INVTY79VFHF","baseline_year_1_arm_1",0.2065
"9238","NDAR_INVU11WDWJ8","baseline_year_1_arm_1",0.8893
"9239","NDAR_INVU14KHR3J","baseline_year_1_arm_1",0.7317
"9240","NDAR_INVU4BNFAZ9","baseline_year_1_arm_1",0.9709
"9241","NDAR_INVU4LJD50G","baseline_year_1_arm_1",0.6717
"9242","NDAR_INVU4YFGDAX","baseline_year_1_arm_1",0.4987
"9243","NDAR_INVTUUTV3B2","baseline_year_1_arm_1",0.1144
"9244","NDAR_INVTV25YAN3","baseline_year_1_arm_1",0.2438
"9245","NDAR_INVTY9UFVZW","baseline_year_1_arm_1",0.1765
"9246","NDAR_INVU14LH8MY","baseline_year_1_arm_1",0.5932
"9247","NDAR_INVU15L4UHW","baseline_year_1_arm_1",0.4017
"9248","NDAR_INVU5397UBZ","baseline_year_1_arm_1",0.0964
"9249","NDAR_INVU575WJ15","baseline_year_1_arm_1",0.5625
"9250","NDAR_INVTV4KFLNU","baseline_year_1_arm_1",0.4059
"9251","NDAR_INVTV4KYN93","baseline_year_1_arm_1",0.6609
"9252","NDAR_INVTYLXLE83","baseline_year_1_arm_1",0.0152
"9253","NDAR_INVTYMAAW33","baseline_year_1_arm_1",0.7018
"9254","NDAR_INVU1GL60CG","baseline_year_1_arm_1",0.3791
"9255","NDAR_INVU1HEJLN9","baseline_year_1_arm_1",0.7066
"9256","NDAR_INVU5990AMT","baseline_year_1_arm_1",0.9933
"9257","NDAR_INVU5DCN232","baseline_year_1_arm_1",0.5296
"9258","NDAR_INVTV7E93CF","baseline_year_1_arm_1",0.5818
"9259","NDAR_INVTV8G8UHT","baseline_year_1_arm_1",0.4122
"9260","NDAR_INVTVBUYZ8P","baseline_year_1_arm_1",NA
"9261","NDAR_INVTYMED11H","baseline_year_1_arm_1",0.2547
"9262","NDAR_INVTYTK28UK","baseline_year_1_arm_1",0.287
"9263","NDAR_INVU1LGT6DY","baseline_year_1_arm_1",0.4528
"9264","NDAR_INVU1MFZFX8","baseline_year_1_arm_1",NA
"9265","NDAR_INVU1T94DML","baseline_year_1_arm_1",0.0012
"9266","NDAR_INVU5RFBP6Z","baseline_year_1_arm_1",0.3123
"9267","NDAR_INVU5T2LA5F","baseline_year_1_arm_1",0.1606
"9268","NDAR_INVTVGCT5T2","baseline_year_1_arm_1",0.197
"9269","NDAR_INVTVGMJRN9","baseline_year_1_arm_1",0.8682
"9270","NDAR_INVTYX16864","baseline_year_1_arm_1",0.3727
"9271","NDAR_INVTYZ21CK1","baseline_year_1_arm_1",0.1718
"9272","NDAR_INVU1THG28C","baseline_year_1_arm_1",0.1908
"9273","NDAR_INVU1XPGWVY","baseline_year_1_arm_1",0.9581
"9274","NDAR_INVU21V8XDT","baseline_year_1_arm_1",0.7579
"9275","NDAR_INVU5Z0C61N","baseline_year_1_arm_1",0.0152
"9276","NDAR_INVU61CF84L","baseline_year_1_arm_1",0.5521
"9277","NDAR_INVTVZVDPG7","baseline_year_1_arm_1",0.3884
"9278","NDAR_INVTW04JJ3D","baseline_year_1_arm_1",0.3116
"9279","NDAR_INVTZ0RTCNR","baseline_year_1_arm_1",0.0242
"9280","NDAR_INVTZ42813G","baseline_year_1_arm_1",0.2475
"9281","NDAR_INVU2BA9AJY","baseline_year_1_arm_1",0.2249
"9282","NDAR_INVU2BFUB9N","baseline_year_1_arm_1",0.6351
"9283","NDAR_INVU2HD8LW9","baseline_year_1_arm_1",0.014
"9284","NDAR_INVU5DHD2B7","baseline_year_1_arm_1",0.6756
"9285","NDAR_INVU5GEZR43","baseline_year_1_arm_1",0.3708
"9286","NDAR_INVU5J9959A","baseline_year_1_arm_1",0.3246
"9287","NDAR_INVTW1BFCT3","baseline_year_1_arm_1",0.9442
"9288","NDAR_INVTW72EVWM","baseline_year_1_arm_1",0.1849
"9289","NDAR_INVTZ5XBL2L","baseline_year_1_arm_1",0.0461
"9290","NDAR_INVTZ6EYWUJ","baseline_year_1_arm_1",0.0511
"9291","NDAR_INVU2JURFC1","baseline_year_1_arm_1",0.9384
"9292","NDAR_INVU2MZM32T","baseline_year_1_arm_1",NA
"9293","NDAR_INVU5U9EYAX","baseline_year_1_arm_1",0.4482
"9294","NDAR_INVU5V3JUB4","baseline_year_1_arm_1",0.3405
"9295","NDAR_INVTWB035Y1","baseline_year_1_arm_1",0.4482
"9296","NDAR_INVTWRJGVKX","baseline_year_1_arm_1",0.0229
"9297","NDAR_INVTZCLUNW2","baseline_year_1_arm_1",0.0579
"9298","NDAR_INVTZJ1K01G","baseline_year_1_arm_1",0.348
"9299","NDAR_INVU2TMJJ9R","baseline_year_1_arm_1",NA
"9300","NDAR_INVU2TMK1UK","baseline_year_1_arm_1",0.1907
"9301","NDAR_INVU62X1GAH","baseline_year_1_arm_1",0.6697
"9302","NDAR_INVU65A7DKA","baseline_year_1_arm_1",0.5226
"9303","NDAR_INVU67FAKAG","baseline_year_1_arm_1",0.6402
"9304","NDAR_INVTWU5RFVX","baseline_year_1_arm_1",0.7368
"9305","NDAR_INVTWUNUPCR","baseline_year_1_arm_1",0.7618
"9306","NDAR_INVTZM2XE2H","baseline_year_1_arm_1",0.7097
"9307","NDAR_INVTZR5RRWU","baseline_year_1_arm_1",0.5276
"9308","NDAR_INVU2UT8NAW","baseline_year_1_arm_1",0.4961
"9309","NDAR_INVU316NYRT","baseline_year_1_arm_1",0.7638
"9310","NDAR_INVU5KBVWZD","baseline_year_1_arm_1",0.0288
"9311","NDAR_INVU5L6Y14L","baseline_year_1_arm_1",0.5012
"9312","NDAR_INVTX0U3YDP","baseline_year_1_arm_1",0.8608
"9313","NDAR_INVTX4K8UGF","baseline_year_1_arm_1",0.1616
"9314","NDAR_INVTZUEJ54R","baseline_year_1_arm_1",0.0772
"9315","NDAR_INVTZUFYJ76","baseline_year_1_arm_1",NA
"9316","NDAR_INVU38RU1KR","baseline_year_1_arm_1",0.0145
"9317","NDAR_INVTTNVZVLW","baseline_year_1_arm_1",0.4164
"9318","NDAR_INVTTTWUHHD","baseline_year_1_arm_1",0.091
"9319","NDAR_INVTX6DMC9H","baseline_year_1_arm_1",0.3671
"9320","NDAR_INVTZYXXYXE","baseline_year_1_arm_1",0.0909
"9321","NDAR_INVU02LWF4A","baseline_year_1_arm_1",0.9501
"9322","NDAR_INVU390V94C","baseline_year_1_arm_1",0.7494
"9323","NDAR_INVU3A66CY9","baseline_year_1_arm_1",0.2423
"9324","NDAR_INVTTV73ARA","baseline_year_1_arm_1",0.0504
